pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
SL,2020-08-12,84.9,-1.0119824717607346,6.408471560833763,Zack Greinke,527038,425844,,called_strike,,,,,6,,R,R,R,HOU,SF,S,,,0,0,2020,0.6220214312682317,0.6561733619966711,0.31,2.46,,623168.0,573262.0,2,5,Top,,,,,455117,,,1.83671832207336,-123.62790095463146,-4.263241682156506,6.073439511761676,22.905094377868146,-24.81591329238594,3.19,1.61,,,,84.738,2475,5.98752567907596,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.51247625692404,,,,,,,,38,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.9,-1.4127717658558938,6.33730197399529,Zack Greinke,543105,425844,strikeout,swinging_strike,,,,,13,Alex Dickerson strikes out swinging.  ,R,L,R,HOU,SF,S,2.0,,1,2,2020,-1.1080151983743878,0.2535787790220411,-1.37,1.64,,623168.0,573262.0,1,5,Top,,,,,455117,,,2.3413622794461597,-126.48808893465444,-5.573760262526448,-12.386386855034212,25.03499040735761,-28.54504677461629,3.5,1.61,,,,86.46600000000001,1676,5.930272053420991,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.56972988257901,,,0.0,1.0,0.0,0.0,,37,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,88.9,-1.0415594604954916,6.364331372799776,Zack Greinke,543105,425844,,foul,,,,,4,,R,L,R,HOU,SF,S,,,1,1,2020,-0.05588918712436011,1.7404537422612807,-0.51,2.75,,623168.0,573262.0,1,5,Top,,,,,455117,,,1.4019578813769191,-129.41103209989868,-6.4347285979976725,-0.9219818315877758,27.15877249793176,-11.484079243818753,3.5,1.61,,,,88.524,2418,6.04586041598474,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.454141520015256,,,,,,,,37,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.0,-1.421551906777022,6.307648839775875,Zack Greinke,543105,425844,,ball,,,,,13,,R,L,R,HOU,SF,B,,,0,1,2020,-1.203847151255518,0.20670117898042253,-1.46,1.93,,623168.0,573262.0,1,5,Top,,,,,455117,,,2.322425330094461,-125.20605606963892,-4.552074147564912,-13.149227032972972,24.490266801782976,-29.30733237569393,3.5,1.61,,,,85.56700000000001,1669,5.91065338362842,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.589348552371575,,,,,,,,37,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.1,-1.1944126392264391,6.2881197388025125,Zack Greinke,543105,425844,,called_strike,,,,,1,,R,L,R,HOU,SF,S,,,0,0,2020,-1.143722528180008,0.21604875219741151,-0.53,2.99,,623168.0,573262.0,1,5,Top,,,,,455117,,,3.887688981146301,-125.43241559479964,-2.072547309280307,-12.867887155494234,24.211003207695303,-29.686193594469145,3.5,1.61,,,,85.911,1662,6.00076376667822,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.499238169321785,,,,,,,,37,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
CS,2020-08-12,69.7,-1.1223883542385755,6.303836324982806,Zack Greinke,573262,425844,single,hit_into_play_no_out,,,,,7,Mike Yastrzemski singles on a ground ball to right fielder Josh Reddick.   Tyler Heineman to 2nd.  ,R,L,R,HOU,SF,X,9.0,ground_ball,0,0,2020,0.9095973103148506,-0.8872702109930551,-0.47,1.65,,,623168.0,1,5,Top,171.09,122.44,,,455117,,,-0.23631589860188784,-101.39354196982931,0.3240228367074718,6.2536400383542325,18.875828804584415,-38.53484008090776,3.33,1.53,10.0,87.9,-11.0,68.756,2368,5.86466104859133,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.635340887408674,0.161,0.163,0.9,1.0,1.0,0.0,2.0,36,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
CS,2020-08-12,69.8,-1.0965530067636269,6.290989059487273,Zack Greinke,643289,425844,field_out,hit_into_play,,,,,14,Mauricio Dubon pops out to shortstop Carlos Correa.  ,R,R,R,HOU,SF,X,6.0,popup,1,1,2020,0.8320996049762776,-0.940536062350768,0.18,0.84,,,623168.0,0,5,Top,92.72,132.59,,,455117,,,1.079877159560145,-101.66040562337842,-1.1514719858593383,5.512646684852204,18.882228804902,-38.65992254224713,3.37,1.53,199.0,65.6,47.0,69.115,2425,5.9955386150607595,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.504463320939244,0.276,0.268,0.0,1.0,0.0,0.0,3.0,35,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
SL,2020-08-12,84.3,-1.05835434927635,6.406367260115808,Zack Greinke,643289,425844,,blocked_ball,,,,,14,,R,R,R,HOU,SF,B,,,0,1,2020,0.8171316733700952,0.4612309136631703,0.26,0.74,,,623168.0,0,5,Top,,,,,455117,,,1.4300620599217728,-122.67422461998244,-7.666185387455482,7.9356051860685985,25.189293065328503,-26.17590723225555,3.37,1.53,,,,83.78299999999999,2442,6.03101755999457,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.46898437600543,,,,,,,,35,2,Slider,0,1,1,0,1,0,1,0,Standard,Standard
SL,2020-08-12,85.2,-1.0447797387409268,6.455252237859588,Zack Greinke,643289,425844,,swinging_strike,,,,,14,,R,R,R,HOU,SF,S,,,0,0,2020,0.5906335319210025,0.6004173322380254,1.24,1.32,,,623168.0,0,5,Top,,,,,455117,,,4.161096646938058,-123.86284951750004,-6.882442906526947,5.204612913919829,25.603623664763266,-24.793615583967412,3.37,1.53,,,,84.574,2312,6.011231217806821,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.48877071819318,,,,,,,,35,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard
CS,2020-08-12,68.9,-0.9571211816628212,6.418944105329371,Zack Greinke,623168,425844,single,hit_into_play_no_out,,,,,1,Tyler Heineman singles on a line drive to right fielder Josh Reddick.  ,R,L,R,HOU,SF,X,9.0,line_drive,1,1,2020,0.8492134668361717,-0.9709409501810972,-0.34,2.71,,,,0,5,Top,167.63,93.18,,,455117,,,-0.20951282762885445,-100.26286518538812,2.387848538180461,5.7150738076705325,18.1443791150222,-39.33669400844563,3.3,1.5,163.0,98.1,11.0,67.917,2334,5.759305654029809,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.74069628197019,0.897,0.862,0.9,1.0,1.0,0.0,4.0,34,3,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard
FF,2020-08-12,86.1,-1.2087293784944653,6.439182960144888,Zack Greinke,623168,425844,,ball,,,,,11,,R,L,R,HOU,SF,B,,,0,1,2020,-0.06536878761125482,1.458830027191336,-0.18,3.64,,,,0,5,Top,,,,,455117,,,2.5741384941162346,-125.33005512058013,-3.3449099099879467,-1.2220889899985934,26.027554776182733,-16.35066029228694,3.3,1.5,,,,85.70100000000001,2235,6.07597846696233,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.42402346903768,,,,,,,,34,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard
FF,2020-08-12,86.9,-1.031604674800532,6.4376477538695,Zack Greinke,623168,425844,,called_strike,,,,,4,,R,L,R,HOU,SF,S,,,0,0,2020,-0.05561604521012848,1.4045995348373952,-0.33,2.63,,,,0,5,Top,,,,,455117,,,1.778363697111211,-126.55219529307271,-5.794532694740722,-0.963380385877343,26.04381555472439,-16.107878356269865,3.3,1.5,,,,86.465,2313,5.98608897847852,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.5139129575215,,,,,,,,34,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard
SI,2020-08-12,86.6,-1.24012434684804,6.277329127473919,Zack Greinke,543063,425844,field_out,hit_into_play,,,,,7,Brandon Crawford flies out to right fielder Josh Reddick.  ,R,L,R,HOU,SF,X,9.0,fly_ball,2,1,2020,-1.207294596956217,0.28761419411398664,-0.39,1.94,474832.0,,,2,4,Top,182.57,59.34,,,455117,,,4.466329478837008,-126.12992056732746,-4.764285982991783,-13.802233496153539,23.7435994935647,-28.37443552179629,3.41,1.56,370.0,93.2,32.0,86.421,1761,5.95714797901908,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.54285395698093,0.171,0.268,0.0,1.0,0.0,0.0,3.0,30,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
CS,2020-08-12,69.5,-0.9301907628797412,6.3921607763903205,Zack Greinke,543063,425844,,called_strike,,,,,4,,R,L,R,HOU,SF,S,,,2,0,2020,0.8231696978053409,-1.1683625112239169,-0.35,2.36,474832.0,,,2,4,Top,,,,,455117,,,-0.2347757716801159,-101.19222921412356,1.9414709758045343,5.667378423095124,17.69008643352859,-40.728073147906606,3.2,1.56,,,,68.845,2431,5.8923375743266,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.6076643616734,,,,,,,,30,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.1,-1.341460016218195,6.322892661440841,Zack Greinke,543063,425844,,ball,,,,,13,,R,L,R,HOU,SF,B,,,1,0,2020,-1.2355153852934035,0.25476781186666525,-1.66,2.04,474832.0,,,2,4,Top,,,,,455117,,,1.7300158829337144,-125.38637725398677,-4.451979080780523,-13.40504941972949,24.55822484751545,-28.81254605217404,3.23,1.56,,,,85.81700000000001,1703,5.9929799177743694,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.50702201822561,,,,,,,,30,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,89.1,-1.197981932177172,6.407849027230972,Zack Greinke,543063,425844,,ball,,,,,13,,R,L,R,HOU,SF,B,,,0,0,2020,0.13091407817961365,1.3769571017327915,-0.27,1.37,474832.0,,,2,4,Top,,,,,455117,,,1.9928508653469308,-129.58532364590383,-9.221336106407552,1.0926307638059507,25.3420943022264,-14.974356103478383,3.2,1.56,,,,88.91799999999999,2408,6.061295780740299,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.4387061552597,,,,,,,,30,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.9,-1.294253212394749,6.2790916496862375,Zack Greinke,452254,425844,strikeout,swinging_strike,,,,,8,Hunter Pence strikes out swinging.  ,R,R,R,HOU,SF,S,2.0,,3,2,2020,-0.9419638550395656,0.1877570362630212,-0.03,1.77,474832.0,,,1,4,Top,,,,,455117,,,4.935597145146153,-126.52379982151275,-5.0318450930741125,-11.113798822705602,24.508199303749947,-29.36172476512205,3.55,1.63,,,,86.678,1669,6.00315283387162,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.496849102128394,,,0.0,1.0,0.0,0.0,,29,6,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard
FF,2020-08-12,87.3,-1.0546324530714046,6.266340485011352,Zack Greinke,452254,425844,,ball,,,,,14,,R,R,R,HOU,SF,B,,,2,2,2020,0.7071374327276799,0.9282161991084328,1.65,-0.61,,474832.0,,1,4,Top,,,,,455117,,,5.012959976211636,-126.62242091466752,-12.210564057559795,6.599112307591582,25.632133130015283,-19.88385144321977,3.37,1.63,,,,86.839,2485,6.15587811794273,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.34412381805727,,,,,,,,29,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.5,-1.2548611446674323,6.264632459106648,Zack Greinke,452254,425844,,ball,,,,,13,,R,R,R,HOU,SF,B,,,1,2,2020,-0.9777629471592506,0.3286773162556029,-0.86,0.03,,,474832.0,1,4,Top,,,,,455117,,,2.922914361321911,-125.83154442584791,-9.311792830272141,-10.99390485331968,23.977306041455712,-27.080084578525213,3.35,1.63,,,,86.301,1683,6.04221461063374,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.45778732536626,,,,,,,,29,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SL,2020-08-12,85.9,-0.9485831850279706,6.484437083866914,Zack Greinke,452254,425844,,foul,,,,,14,,R,R,R,HOU,SF,S,,,1,1,2020,0.5545249661007281,0.6297488082261263,0.96,1.61,,,474832.0,1,4,Top,,,,,455117,,,3.38777132057236,-125.11090670147915,-6.6123262430100285,5.2263827589190734,23.323898603111914,-24.477549332598443,3.55,1.63,2.0,49.9,-50.0,85.984,2452,6.12235017240017,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.37765176359982,,,,,,,,29,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,89.1,-0.7540733686094901,6.5641264066087865,Zack Greinke,452254,425844,,ball,,,,,12,,R,R,R,HOU,SF,B,,,0,1,2020,0.1939879783322088,1.5544421827672257,1.33,2.62,,,474832.0,1,4,Top,,,,,455117,,,4.682961816563701,-129.51016089293924,-6.8589849964590535,1.1946296328830903,27.29961205342823,-13.44037774853977,3.47,1.63,,,,88.50399999999999,2434,5.998714393117191,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.501287542882814,,,,,,,,29,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.1,-1.242225088310416,6.274003235505978,Zack Greinke,452254,425844,,foul,,,,,13,,R,R,R,HOU,SF,S,,,0,0,2020,-1.0577702581440835,0.4741259627114106,-0.2,1.62,,,474832.0,1,4,Top,,,,,455117,,,4.5924030072653,-125.30989139350623,-5.7972905540217985,-12.067624656601794,23.400087363804694,-26.247304235191287,3.55,1.63,,,,86.12200000000001,1644,6.1235415937035,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.3764603422965,,,,,,,,29,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
CS,2020-08-12,69.4,-0.8567722258616501,6.438029662393291,Zack Greinke,446334,425844,field_out,hit_into_play,,,,,13,Evan Longoria pops out softly to catcher Martin Maldonado in foul territory.  ,R,R,R,HOU,SF,X,2.0,popup,0,1,2020,1.013820618250685,-1.0961753642847856,-0.71,2.6,,,474832.0,0,4,Top,122.82,202.65,,,455117,,,-1.359215174596023,-100.8929498744928,2.2612361572788604,7.1151453852872,18.129274759453725,-40.24725108979048,3.69,1.76,8.0,59.9,84.0,68.632,2426,5.96103240097143,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.53896953502857,0.003,0.002,0.0,1.0,0.0,0.0,3.0,28,2,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
SL,2020-08-12,85.5,-1.0478899896775749,6.430371165169021,Zack Greinke,446334,425844,,called_strike,,,,,7,,R,R,R,HOU,SF,S,,,0,0,2020,0.4838860726279218,0.7925055369591119,-0.27,1.99,,,474832.0,0,4,Top,,,,,455117,,,0.8446781390763871,-124.49284854954271,-5.787785146076832,4.87932790626615,24.255868734629306,-22.992541542310462,3.67,1.76,,,,85.20100000000001,2320,5.994548322130309,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.50545361386968,,,,,,,,28,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,88.1,-1.0579474309255903,6.421416399722853,Zack Greinke,474832,425844,single,hit_into_play_no_out,,,,,5,Brandon Belt singles on a line drive to right fielder Josh Reddick.  ,R,L,R,HOU,SF,X,9.0,line_drive,0,0,2020,0.12415769658106693,1.485017889641446,0.03,2.14,,,,0,4,Top,216.92,90.04,,,455117,,,2.376149869957996,-128.13125160631546,-7.369245698469567,0.895940891871994,25.6393334983174,-14.500739734866213,3.2,1.55,334.0,99.7,25.0,87.926,2313,6.13708578106429,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.362916154935725,0.716,1.216,0.9,1.0,1.0,0.0,6.0,27,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard
SL,2020-08-12,84.9,-1.029129023461298,6.377894804771732,Zack Greinke,527038,425844,force_out,hit_into_play,,,,,14,"Wilmer Flores grounds into a force out, third baseman Alex Bregman to second baseman Abraham Toro.   Alex Dickerson out at 2nd.  ",R,R,R,HOU,SF,X,5.0,ground_ball,2,0,2020,0.4266690612950821,0.6720869051993332,0.52,1.51,,,543105.0,2,3,Top,99.15,159.63,,,455117,,,2.7521745468078245,-123.6469260240137,-6.4245833616278185,3.885812501817916,23.04677790832745,-24.24162356264039,3.19,1.61,6.0,78.9,-19.0,84.77799999999999,2338,6.01652115294842,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.483480783051576,0.063,0.062,0.0,1.0,0.0,0.0,2.0,22,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,88.1,-0.779999790836955,6.51385380035033,Zack Greinke,527038,425844,,ball,,,,,12,,R,R,R,HOU,SF,B,,,1,0,2020,0.30032422147790794,1.3165024342181568,1.21,3.03,,,543105.0,2,3,Top,,,,,455117,,,4.192882526017123,-128.18655088318866,-5.0810797241214205,2.4775487597919965,25.71016104712944,-16.802740093911055,3.1,1.61,,,,87.831,2419,6.05897788978756,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.44102404621243,,,,,,,,22,2,4-Seam Fastball,0,1,1,0,1,0,1,0,,
CS,2020-08-12,70.6,-1.0945118694199885,6.212103146459167,Zack Greinke,527038,425844,,ball,,,,,14,,R,R,R,HOU,SF,B,,,0,0,2020,1.0973112610497122,-0.9443562418108808,1.01,1.33,,,543105.0,2,3,Top,,,,,455117,,,2.25226143117171,-102.72294703630031,-0.2353805798944544,7.285617216510433,18.98812241660833,-38.99838341885096,3.11,1.61,,,,69.893,2480,6.00090236633065,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.49909956966936,,,,,,,,22,1,Curveball,0,1,1,0,1,0,1,0,,
CS,2020-08-12,70.1,-0.9480897733202238,6.327212882696292,Zack Greinke,543105,425844,force_out,hit_into_play,,,,,13,"Alex Dickerson grounds into a force out, first baseman Yuli Gurriel to shortstop Carlos Correa.   Mike Yastrzemski out at 2nd.    Alex Dickerson to 1st.  ",R,L,R,HOU,SF,X,3.0,ground_ball,0,0,2020,0.7909891758509766,-1.0298557679651146,-0.8,1.49,,,573262.0,1,3,Top,152.55,169.32,,,455117,,,-1.0146523871208009,-102.11436164476244,0.0514079718062328,5.680611459804969,18.26539677732364,-39.575563202491395,3.5,1.61,6.0,70.9,-19.0,69.492,2378,5.9420537648194305,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.55794817118057,0.057,0.061,0.0,1.0,0.0,0.0,2.0,21,1,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard
CS,2020-08-12,70.0,-1.038537005926391,6.369877083362702,Zack Greinke,573262,425844,single,hit_into_play_no_out,,,,,7,Mike Yastrzemski singles on a ground ball to shortstop Carlos Correa.  ,R,L,R,HOU,SF,X,6.0,ground_ball,1,0,2020,0.8523801510476635,-0.981627782830046,-0.43,2.1,,,,1,3,Top,109.37,139.88,,,455117,,,-0.2371972053299985,-101.87343077571268,1.1092017758161283,5.933902824961557,18.439285533105604,-39.394519509995625,3.33,1.53,107.0,78.6,8.0,69.11,2417,5.80162939256538,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.69837254343462,0.355,0.32799999999999996,0.9,1.0,1.0,0.0,2.0,20,2,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,88.1,-1.0295968749789244,6.471660111996293,Zack Greinke,573262,425844,,ball,,,,,12,,R,L,R,HOU,SF,B,,,0,0,2020,0.2631793817657833,1.3345367862641515,0.67,3.88,,,,1,3,Top,,,,,455117,,,3.5681162175922947,-128.2770811427146,-2.9607307699290155,2.165615144244615,26.60810098998792,-17.036518676504528,3.48,1.53,,,,87.69200000000001,2336,6.004748306079559,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.495253629920434,,,,,,,,20,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard
SL,2020-08-12,83.7,-1.0460381582082108,6.5328922842522505,Zack Greinke,643289,425844,strikeout,swinging_strike,,,,,14,Mauricio Dubon strikes out swinging.  ,R,R,R,HOU,SF,S,2.0,,1,2,2020,0.8381584543005723,0.25295187578754674,1.45,0.98,,,,0,3,Top,,,,,455117,,,4.072127066626513,-121.68880103439591,-6.852650302249177,7.549053877382642,23.55812009739882,-28.530001722220664,3.37,1.53,,,,83.154,2393,5.945989519852049,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.554012416147955,,,0.0,1.0,0.0,0.0,,19,4,Slider,0,1,1,0,1,0,1,0,,
SL,2020-08-12,85.4,-1.023752009239887,6.409871851268417,Zack Greinke,643289,425844,,swinging_strike,,,,,14,,R,R,R,HOU,SF,S,,,1,1,2020,0.651684687536907,0.7479940417129366,1.48,1.15,,,,0,3,Top,,,,,455117,,,4.586314366904144,-124.23827210830187,-7.626256334565814,5.92831408468446,23.19164894219473,-23.143486525873648,3.37,1.53,,,,85.493,2378,6.210632343735241,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.289369592264755,,,,,,,,19,3,Slider,0,1,1,0,1,0,1,0,,
FF,2020-08-12,87.3,-0.9590989779786256,6.513827026810088,Zack Greinke,643289,425844,,swinging_strike,,,,,12,,R,R,R,HOU,SF,S,,,1,0,2020,0.007703477116768797,1.4956250909985962,0.84,2.53,,,,0,3,Top,,,,,455117,,,4.28290673402994,-127.02459536176754,-6.495055828123945,-0.7708389911341725,25.34745374140992,-14.844213899964595,3.37,1.53,,,,86.904,2255,5.982672382947791,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.517329553052214,,,,,,,,19,2,4-Seam Fastball,0,1,1,0,1,0,1,0,,
FF,2020-08-12,87.9,-0.8033294023244995,6.532747500383757,Zack Greinke,643289,425844,,ball,,,,,14,,R,R,R,HOU,SF,B,,,0,0,2020,0.2146864465923856,1.4184467548048956,1.49,1.92,,,,0,3,Top,,,,,455117,,,5.0806012258463875,-127.73807405460428,-7.962048961743761,1.3196059434939469,25.988455048392968,-15.193487172530014,3.2,1.53,,,,87.626,2283,6.162679601180121,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.33732233481988,,,,,,,,19,1,4-Seam Fastball,0,1,1,0,1,0,1,0,,
SI,2020-08-12,85.8,-1.2698906824041842,6.29372577277644,Zack Greinke,623168,425844,field_out,hit_into_play,,,,,8,Tyler Heineman lines out to center fielder Myles Straw.  ,R,L,R,HOU,SF,X,8.0,line_drive,1,0,2020,-0.9980702911344498,0.09311406511106243,0.1,1.98,,,,2,2,Top,137.1,30.05,,,455117,,,5.220537103999139,-124.9125397268186,-4.156719229329159,-11.487404126754608,23.76064875414812,-30.59242355078032,3.3,1.5,400.0,98.6,29.0,85.475,1783,5.9274854439242,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.5725164920758,0.5920000000000001,1.06,0.0,1.0,0.0,0.0,6.0,12,2,Sinker,0,1,1,0,1,0,1,0,Infield shift,Standard
CH,2020-08-12,78.9,-1.0250366674295457,6.3151016051785245,Zack Greinke,623168,425844,,ball,,,,,11,,R,L,R,HOU,SF,B,,,0,0,2020,-0.07334198527477538,1.4132298678189632,-1.02,3.35,,,,2,2,Top,,,,,455117,,,0.14240281176903813,-114.9228301026991,-2.302925849163864,-0.6775141395824119,20.28682942372165,-19.40035707640948,3.03,1.5,,,,78.697,2097,5.985710917158849,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.51429101884115,,,,,,,,12,1,Changeup,0,1,1,0,1,0,1,0,Infield shift,Standard
SI,2020-08-12,86.7,-1.353465888988572,6.287250398052403,Zack Greinke,543063,425844,strikeout,swinging_strike,,,,,13,Brandon Crawford strikes out swinging.  ,R,L,R,HOU,SF,S,2.0,,1,2,2020,-0.7365782123688518,-0.08804550454686144,-0.62,1.15,,,,1,2,Top,,,,,455117,,,3.24017534597198,-126.18010052849036,-5.921119267833467,-8.524007349914184,23.611130177684718,-32.200440696519145,3.41,1.56,,,,86.631,1821,6.0562270556422195,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.44377488035778,,,0.0,1.0,0.0,0.0,,11,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,88.0,-1.0767573724600132,6.447531646752537,Zack Greinke,543063,425844,,foul,,,,,12,,R,L,R,HOU,SF,S,,,1,1,2020,0.016364381315800144,1.4866273424820902,0.13,3.5,,,,1,2,Top,,,,,455117,,,2.877417483004808,-128.06108320411744,-4.0867290607757685,-0.429414170460234,27.109517425595445,-15.193793674550948,3.41,1.56,97.0,65.5,76.0,87.419,2374,5.97507107930853,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.52493085669146,,,,,,,,11,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,88.4,-1.2480306412334907,6.42917939105147,Zack Greinke,543063,425844,,ball,,,,,11,,R,L,R,HOU,SF,B,,,0,1,2020,-0.2617111195160833,1.569830332584587,-1.2,2.69,,,,1,2,Top,,,,,455117,,,0.6662897651351353,-128.59010628386676,-6.249152599235117,-3.0403205029448457,27.357153269199657,-13.676874801925788,3.25,1.56,,,,87.73899999999999,2390,5.949957128812731,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.55004480718727,,,,,,,,11,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CS,2020-08-12,69.2,-1.0203830559769398,6.391467716546769,Zack Greinke,543063,425844,,foul,,,,,14,,R,L,R,HOU,SF,S,,,0,0,2020,0.8982290451874927,-1.083657073959142,0.12,1.42,,,,1,2,Top,,,,,455117,,,0.6967462388820553,-100.65914450704688,0.13347308283760273,5.92029746921234,18.442637783159032,-39.736417712480396,3.41,1.56,3.0,79.0,-42.0,68.32,2384,5.892144027831759,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.60785790816824,,,,,,,,11,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
SL,2020-08-12,84.9,-1.0944110760806771,6.473707848108826,Zack Greinke,452254,425844,field_out,hit_into_play,,,,,6,"Hunter Pence grounds out, shortstop Carlos Correa to first baseman Yuli Gurriel.  ",R,R,R,HOU,SF,X,6.0,ground_ball,1,1,2020,0.5466847395595479,0.4946105999616165,0.51,2.82,,,,0,2,Top,111.94,147.93,,,455117,,,2.6370335878292885,-123.7661386357766,-3.2795493946079852,5.173549600331832,22.62162285850987,-26.651936765976014,3.55,1.63,6.0,82.3,-36.0,84.738,2469,5.895887813684009,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.604114122316,0.047,0.046,0.0,1.0,0.0,0.0,2.0,10,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard
