pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CH,2020-08-09,83.2,-3.146780845951253,5.18200638391574,Jose Berrios,670032,621244,,foul,,,,,11,,R,L,R,KC,MIN,S,,,2,1,2020,-1.0632271649350236,0.4526704553077866,-0.23,3.06,,,,2,4,Bot,,,,,488671,,,8.791423676969043,-120.9136874317078,0.6761587206693656,-12.057526490973439,21.351674661303747,-28.03406152266448,3.05,1.41,286.0,82.9,29.0,83.679,2974,6.46447692135075,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.035525014649245,,,,,,,,34,4,Changeup,3,2,3,2,2,3,3,2,Standard,Standard
SI,2020-08-09,92.9,-3.028415544777175,5.41451641625132,Jose Berrios,670032,621244,,called_strike,,,,,13,,R,L,R,KC,MIN,S,,,2,0,2020,-0.8908769423858781,1.0428875335867274,-0.59,2.1,,,,2,4,Bot,,,,,488671,,,8.21013993098729,-135.04461380612722,-5.04906033289491,-12.598600274829884,26.59624541406763,-18.475126858959104,3.09,1.44,,,,93.455,2008,6.4591553666118395,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.04084656938817,,,,,,,,34,3,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
CH,2020-08-09,82.9,-3.237149439778766,5.129796870184028,Jose Berrios,670032,621244,,ball,,,,,11,,R,L,R,KC,MIN,B,,,1,0,2020,-1.0599101520880791,0.1420708733365092,-1.46,2.92,,,,2,4,Bot,,,,,488671,,,6.143424433232202,-120.56888748608,1.124641773902493,-11.512806865260355,22.22319010865504,-31.206190056930126,3.09,1.37,,,,83.24799999999999,1498,6.43180089220742,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.068201043792584,,,,,,,,34,2,Changeup,3,2,3,2,2,3,3,2,Standard,Standard
SI,2020-08-09,93.8,-2.9913369572329307,5.436266650535384,Jose Berrios,670032,621244,,ball,,,,,11,,R,L,R,KC,MIN,B,,,0,0,2020,-1.3351359460078305,0.6885518449076138,-1.15,2.61,,,,2,4,Bot,,,,,488671,,,7.739597678189495,-136.39760174909222,-3.1326857284806806,-18.336172670850647,27.66726094533175,-23.067508934360017,3.18,1.52,,,,94.321,2008,6.458158044154731,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.04184389184528,,,,,,,,34,1,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
SI,2020-08-09,91.9,-2.93218701227679,5.430496265213735,Jose Berrios,596748,621244,field_out,hit_into_play,,,,,4,"Maikel Franco grounds out, third baseman Marwin Gonzalez to first baseman Miguel Sano.  ",R,R,R,KC,MIN,X,5.0,ground_ball,0,0,2020,-1.304877536377753,0.9157183635228829,-0.39,2.41,,,,1,4,Bot,85.06,160.97,,,488671,,,9.307280885545401,-133.55819744227028,-3.84686000020168,-17.556016715696412,26.389746061373106,-20.539946460604934,3.41,1.56,32.0,96.5,-3.0,92.587,2017,6.58374735945253,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.91625457654746,0.3,0.273,0.0,1.0,0.0,0.0,2.0,33,1,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
FF,2020-08-09,92.5,-2.9361064546784705,5.476561899052631,Jose Berrios,460086,621244,field_out,hit_into_play,,,,,12,Alex Gordon grounds out to first baseman Miguel Sano.  ,R,L,R,KC,MIN,X,3.0,ground_ball,1,0,2020,-0.983989931124728,1.2284458192992864,0.51,2.65,,,,0,4,Bot,155.57,159.74,,,488671,,,10.933891957489843,-134.33951798235657,-4.116557676131747,-14.183406290965436,27.070789689483505,-16.52739264223171,3.32,1.57,12.0,91.3,-13.0,92.852,2981,6.4488484443617,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.051153491638296,0.184,0.17800000000000002,0.0,1.0,0.0,0.0,2.0,32,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shift,Standard
CH,2020-08-09,82.8,-3.090249878149909,5.304057030754058,Jose Berrios,460086,621244,,ball,,,,,11,,R,L,R,KC,MIN,B,,,0,0,2020,-1.1576051715887363,0.8970564264804208,-1.53,3.68,,,,0,4,Bot,,,,,488671,,,5.816216820732888,-120.4761519575096,1.0361232118673231,-12.401228780445509,23.060718404989014,-23.84642087765001,3.31,1.66,,,,82.85600000000001,1395,6.29855146114471,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.20145047485529,,,,,,,,32,1,Changeup,3,2,3,2,2,3,3,2,Infield shift,Standard
CH,2020-08-09,83.5,-2.949475066728899,5.20018560422684,Jose Berrios,609275,621244,field_out,hit_into_play,,,,,6,"Adalberto Mondesi bunt grounds out, catcher Alex Avila to first baseman Miguel Sano.  ",R,L,R,KC,MIN,X,2.0,ground_ball,0,0,2020,-1.084825252689236,0.5806991240723618,0.32,2.3,,,641531.0,2,3,Bot,128.49,193.73,,,488671,,,9.672357116888088,-121.23330859010996,-1.3906647618052344,-12.539232976522285,22.56395355866227,-26.363447653060923,3.41,1.56,,,,83.789,1369,6.49459167901813,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.00541025698187,,,0.0,,0.0,0.0,,26,1,Changeup,3,2,3,2,2,3,3,2,Standard,Standard
SI,2020-08-09,93.1,-2.8053347922148753,5.472731469919132,Jose Berrios,641531,621244,force_out,hit_into_play,,,,,13,"Hunter Dozier grounds into a force out, third baseman Marwin Gonzalez to second baseman Luis Arraez.   Jorge Soler out at 2nd.    Hunter Dozier to 1st.  ",R,R,R,KC,MIN,X,5.0,ground_ball,0,1,2020,-1.2093938578796068,0.7996190772194229,-0.91,2.18,,,624585.0,1,3,Bot,89.12,164.38,,,488671,,,7.545181506739183,-135.40040248103813,-4.503380027070056,-16.46331583213869,26.06759424073199,-21.538675832818004,3.55,1.63,28.0,89.9,-3.0,93.774,2029,6.45240330523965,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.047598630760355,0.237,0.213,0.0,1.0,0.0,0.0,2.0,25,2,Sinker,3,2,3,2,2,3,3,2,Standard,Standard
CH,2020-08-09,83.5,-3.090341548983209,5.1866585527508775,Jose Berrios,641531,621244,,swinging_strike,,,,,13,,R,R,R,KC,MIN,S,,,0,0,2020,-0.6791276324839747,0.3649609951255695,-0.04,1.38,,,624585.0,1,3,Bot,,,,,488671,,,8.389685778780589,-121.4451820964348,-3.1211932420102086,-8.22297036579255,20.82170144504187,-28.156664048150024,3.55,1.63,,,,84.273,1393,6.544250412216259,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.95575152378375,,,,,,,,25,1,Changeup,3,2,3,2,2,3,3,2,Standard,Standard
SI,2020-08-09,93.8,-2.807817592761625,5.4461961618799615,Jose Berrios,521692,621244,sac_fly,hit_into_play_score,,,,,13,Salvador Perez out on a sacrifice fly to right fielder Max Kepler.   Whit Merrifield scores.  ,R,R,R,KC,MIN,X,9.0,fly_ball,0,1,2020,-1.0935679116223933,0.9844026105158288,-0.2,1.59,593160.0,,624585.0,0,3,Bot,200.35,78.35,,,488671,,,9.21418552716435,-136.33477353230185,-6.513152742237066,-15.532711010790555,25.99114690214232,-18.645044987875444,3.49,1.62,335.0,98.1,34.0,94.89299999999999,2081,6.69169572193535,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.80830621406464,0.308,0.574,0.0,1.0,0.0,0.0,5.0,24,2,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard
CU,2020-08-09,83.2,-3.1889545764151657,5.370480785998244,Jose Berrios,521692,621244,,called_strike,,,,,8,,R,R,R,KC,MIN,S,,,0,0,2020,1.3259572767089391,-0.07038946766905649,-0.16,1.89,593160.0,,624585.0,0,3,Bot,,,,,488671,,,4.355686461305833,-121.20286710272036,-1.4429066916828064,12.322194235409903,22.379535806424233,-32.80567897411562,3.61,1.71,,,,83.38799999999999,2414,6.2288666334025296,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.271135302597465,,,,,,,,24,1,Curveball,2,2,2,2,2,2,2,2,Infield shift,Standard
CU,2020-08-09,84.3,-3.186489129860028,5.239076112726996,Jose Berrios,624585,621244,single,hit_into_play_no_out,,,,,14,Jorge Soler singles on a soft ground ball to right fielder Max Kepler.   Whit Merrifield to 3rd.  ,R,R,R,KC,MIN,X,9.0,ground_ball,2,2,2020,1.0749134540898762,-0.0014670474403631938,1.08,1.22,,,593160.0,0,3,Bot,182.48,127.6,,,488671,,,7.803658282982321,-122.65518174560673,-3.0213699959788705,9.518329739704939,22.110357437070807,-31.823761124687657,3.63,1.71,5.0,59.0,-24.0,84.902,2316,6.48962170505266,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.010380230947334,0.084,0.08800000000000001,0.9,1.0,1.0,0.0,1.0,23,9,Curveball,2,2,2,2,2,2,2,2,Infield shift,Strategic
SI,2020-08-09,93.6,-2.861880811790364,5.456636798934277,Jose Berrios,624585,621244,,foul,,,,,13,,R,R,R,KC,MIN,S,,,2,2,2020,-1.096019428134427,0.7108112276765849,-1.13,2.28,,,593160.0,0,3,Bot,,,,,488671,,,6.917414820507612,-136.2224348589293,-4.1312608576294965,-15.098574656727411,25.779111698165593,-22.60917050658515,3.63,1.71,6.0,90.9,-23.0,94.60600000000001,1985,6.560527968302161,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.93947396769784,,,,,,,,23,8,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard
CU,2020-08-09,80.8,-3.19342511513338,5.068783520182775,Jose Berrios,624585,621244,,foul,,,,,14,,R,R,R,KC,MIN,S,,,2,2,2020,1.2656269916607843,0.13595535839715586,0.85,2.21,,,593160.0,0,3,Bot,,,,,488671,,,6.633034446323309,-117.61274432630648,-0.025878436252980475,10.650812079626327,20.633841389876594,-31.10439313745417,3.63,1.71,,,,81.5,2173,6.57765757882266,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.922344357177344,,,,,,,,23,7,Curveball,2,2,2,2,2,2,2,2,Infield shift,Standard
FF,2020-08-09,94.6,-2.721358428466909,5.547389941292035,Jose Berrios,624585,621244,,foul,,,,,13,,R,R,R,KC,MIN,S,,,2,2,2020,-1.2848421849656388,1.0683539812229843,-0.79,1.61,,,593160.0,0,3,Bot,,,,,488671,,,7.936079236838565,-137.52539494392045,-7.006924507345127,-18.040752021280067,28.946353790605684,-17.23123758849436,3.63,1.71,5.0,80.8,-17.0,95.133,2129,6.53611309123835,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.96388884476165,,,,,,,,23,6,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shift,Standard
FF,2020-08-09,96.3,-2.7594256374537016,5.588162251947233,Jose Berrios,624585,621244,,ball,,,,,14,,R,R,R,KC,MIN,B,,,1,2,2020,-1.1921137424078931,1.0250160015624967,0.19,1.54,,,593160.0,0,3,Bot,,,,,488671,,,10.531208104715882,-139.75228661655478,-7.5477154271214015,-17.864925216211425,28.00454078284111,-17.197844576496507,3.66,1.81,,,,96.804,2264,6.47679581217921,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.02320612382079,,,,,,,,23,5,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shift,Standard
CU,2020-08-09,80.5,-3.197872222918292,5.136782530196908,Jose Berrios,624585,621244,,foul,,,,,3,,R,R,R,KC,MIN,S,,,1,2,2020,1.4969550255131787,-0.05220579163848388,0.24,3.08,,,593160.0,0,3,Bot,,,,,488671,,,4.819464134533108,-117.20558747966871,2.168404992857472,13.023217823381035,20.632630346222825,-33.24786120810612,3.63,1.71,,,,81.082,2175,6.50138211765954,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.998619818340465,,,,,,,,23,4,Curveball,2,2,2,2,2,2,2,2,Infield shift,Standard
SI,2020-08-09,94.7,-2.742411405054123,5.488801489376275,Jose Berrios,624585,621244,,called_strike,,,,,9,,R,R,R,KC,MIN,S,,,1,1,2020,-1.247525067042924,0.7656943006500431,0.4,1.78,,,593160.0,0,3,Bot,,,,,488671,,,11.004086931856657,-137.5590020234678,-5.788293721339606,-18.13268975584447,26.881510294455985,-21.334587307281858,3.63,1.77,,,,95.40899999999999,1884,6.53116456321244,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.96883737278756,,,,,,,,23,3,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard
SI,2020-08-09,94.0,-2.7998002461782483,5.479054480395413,Jose Berrios,624585,621244,,swinging_strike,,,,,13,,R,R,R,KC,MIN,S,,,1,0,2020,-1.3860350729385689,0.5837945232475936,-0.63,2.6,,,593160.0,0,3,Bot,,,,,488671,,,8.738983670705647,-136.74410292777074,-3.0928356340329244,-19.273911051250103,27.95578005713769,-24.348314615498037,3.63,1.71,,,,94.809,1923,6.61338495826699,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.88661697773301,,,,,,,,23,2,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard
SI,2020-08-09,93.4,-2.9157762642809586,5.495652021197718,Jose Berrios,624585,621244,,ball,,,,,13,,R,R,R,KC,MIN,B,,,0,0,2020,-1.2540343551854067,0.8927517763897165,-1.23,2.62,,,593160.0,0,3,Bot,,,,,488671,,,7.1134819900440025,-135.86546803364715,-3.6858946638539813,-17.058264562517678,27.127300718753023,-20.477274949592523,3.69,1.76,,,,94.051,1962,6.4911494772169105,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.008852458783096,,,,,,,,23,1,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard
FF,2020-08-09,92.0,-2.9731947925614817,5.3823231615077605,Jose Berrios,593160,621244,walk,ball,,,,,14,Whit Merrifield walks.  ,R,R,R,KC,MIN,B,,,3,0,2020,-0.6841795540051733,1.2246129558414167,1.63,1.72,,,,0,3,Bot,,,,,488671,,,13.165407630057633,-133.35579275967032,-6.126597006509779,-10.832046500837498,26.543819732238287,-16.322922406753158,3.44,1.62,,,,92.273,1860,6.498773525355,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.001228410645,,,0.7,1.0,0.0,0.0,,22,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard
FF,2020-08-09,93.1,-2.8887671784947604,5.4430087503749816,Jose Berrios,593160,621244,,ball,,,,,14,,R,R,R,KC,MIN,B,,,2,0,2020,-0.5451300228525655,1.2180478949842226,1.17,2.38,,,,0,3,Bot,,,,,488671,,,11.638437168479815,-135.10357007760942,-4.810847462966423,-8.966652774265938,25.889740970452646,-16.306990148614755,3.44,1.62,,,,93.741,1931,6.549259591048219,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.950742344951784,,,,,,,,22,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard
FF,2020-08-09,93.8,-2.9740518909321776,5.478104269845102,Jose Berrios,593160,621244,,ball,,,,,14,,R,R,R,KC,MIN,B,,,1,0,2020,-0.6408012938320884,1.1456548571433844,1.48,2.17,,,,0,3,Bot,,,,,488671,,,12.882348857279439,-136.0000039541679,-5.3859083482747785,-10.496310177151026,26.05221862575252,-16.864976824751626,3.43,1.61,,,,93.976,1948,6.3090992349965,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.1909027010035,,,,,,,,22,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard
SI,2020-08-09,92.7,-2.9151341407428566,5.465480585117464,Jose Berrios,593160,621244,,ball,,,,,13,,R,R,R,KC,MIN,B,,,0,0,2020,-1.2871546641173055,0.4422466586784843,-0.01,1.55,,,,0,3,Bot,,,,,488671,,,10.210338510877047,-134.6918107254386,-5.231596866724175,-17.769694943799433,25.93179827213768,-25.859875299533428,3.42,1.64,,,,92.994,1904,6.292668106624481,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.20733382937552,,,,,,,,22,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard
FF,2020-08-09,92.9,-3.03246629647197,5.436883314501905,Jose Berrios,595956,621244,field_out,hit_into_play,,,,,13,Cam Gallagher pops out to shortstop Jorge Polanco.  ,R,R,R,KC,MIN,X,6.0,popup,1,1,2020,-0.8457915013747573,1.2101739139725052,-0.72,2.51,,,,2,2,Bot,91.55,117.12,,,488671,,,7.786081420713403,-135.11944631554843,-4.425811987379554,-11.967381723516125,26.51991694383213,-16.527075155978988,3.49,1.6,215.0,93.5,61.0,93.351,2073,6.3607571632139805,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.13924477278603,0.013000000000000001,0.015,0.0,1.0,0.0,0.0,3.0,15,3,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard
FF,2020-08-09,93.5,-2.902960316203795,5.419434740069074,Jose Berrios,595956,621244,,swinging_strike,,,,,8,,R,R,R,KC,MIN,S,,,1,0,2020,-0.921193696753317,1.2757300904043911,-0.05,1.62,,,,2,2,Bot,,,,,488671,,,9.431477190249225,-135.81768897861497,-6.950444510221689,-13.315701871356762,25.979792139927373,-15.00814440159545,3.49,1.6,,,,94.43799999999999,2098,6.65072048831699,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.84928144768301,,,,,,,,15,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard
FF,2020-08-09,93.6,-2.912755333267356,5.366945574440963,Jose Berrios,595956,621244,,ball,,,,,14,,R,R,R,KC,MIN,B,,,0,0,2020,-0.9282766655769408,1.3224976855349515,1.26,1.95,,,,2,2,Bot,,,,,488671,,,12.803828342734782,-135.69453831742658,-6.031856527563367,-14.03754997703416,26.09974103770361,-14.587216204805474,3.64,1.64,,,,94.041,2081,6.48359391331406,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.01640802268594,,,,,,,,15,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard
FF,2020-08-09,92.7,-3.058793786001984,5.323282896769582,Jose Berrios,670032,621244,field_out,hit_into_play,,,,,8,Nicky Lopez lines out sharply to right fielder Max Kepler.  ,R,L,R,KC,MIN,X,9.0,line_drive,0,0,2020,-1.0448961835800925,1.245353090576801,0.13,1.57,,,,1,2,Bot,199.83,96.56,,,488671,,,10.440527852151497,-134.49903022874207,-6.4915297430388295,-14.985917727071767,29.97977510388177,-15.7683205103688,3.05,1.41,299.0,101.9,19.0,92.63799999999999,2025,6.47545036130761,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.024551574692396,0.552,0.701,0.0,1.0,0.0,0.0,5.0,14,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Strategic,Standard
CU,2020-08-09,80.3,-3.0969827328602584,5.1631550858459105,Jose Berrios,596748,621244,strikeout,swinging_strike,,,,,14,Maikel Franco strikes out swinging.  ,R,R,R,KC,MIN,S,2.0,,2,2,2020,0.8951011049742711,-0.22505147349372906,0.93,1.75,,,,0,2,Bot,,,,,488671,,,7.224026017793545,-116.80762181776976,-0.46487179503402204,6.9202942528126,21.056619813525923,-34.367534673269375,3.41,1.56,,,,80.535,2214,6.373229024549071,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.12677291145094,,,0.0,1.0,0.0,0.0,,13,7,Curveball,2,0,2,0,0,2,2,0,Standard,Standard
CU,2020-08-09,84.4,-2.9554271977377837,5.343093875676663,Jose Berrios,596748,621244,,foul,,,,,14,,R,R,R,KC,MIN,S,,,2,2,2020,1.2440532416384409,0.13638340761542656,0.76,2.0,,,,0,2,Bot,,,,,488671,,,6.1814354826199605,-122.85132974058952,-1.7450431303649483,11.578741135472296,22.047720869706797,-30.660158006277914,3.41,1.56,4.0,59.0,35.0,84.75,2278,6.29119749812598,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.20880443787402,,,,,,,,13,6,Curveball,2,0,2,0,0,2,2,0,Standard,Standard
SI,2020-08-09,93.7,-2.7950909392979044,5.433170064799204,Jose Berrios,596748,621244,,foul,,,,,13,,R,R,R,KC,MIN,S,,,2,2,2020,-1.3887745629071349,0.7799415369480682,-1.38,1.64,,,,0,2,Bot,,,,,488671,,,6.74456506275126,-136.31775185105423,-5.834180494336707,-18.793274246972253,28.665974198148994,-21.358446724287827,3.41,1.56,4.0,90.1,-28.0,94.072,2013,6.422184238667869,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.077817697332144,,,,,,,,13,5,Sinker,2,0,2,0,0,2,2,0,Standard,Standard
CU,2020-08-09,83.1,-3.0838275794021732,5.250817187398106,Jose Berrios,596748,621244,,ball,,,,,14,,R,R,R,KC,MIN,B,,,1,2,2020,1.37680135203323,-0.1643204301883056,1.84,0.53,,,,0,2,Bot,,,,,488671,,,8.584428582528089,-120.7288239062817,-3.9970410181457763,11.775317506934098,23.68018080500689,-33.18430697640856,3.41,1.58,,,,83.075,2381,6.3783757897522,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.1216261462478,,,,,,,,13,4,Curveball,2,0,2,0,0,2,2,0,Standard,Standard
CU,2020-08-09,80.5,-3.0841803799279663,5.296653125915491,Jose Berrios,596748,621244,,ball,,,,,11,,R,R,R,KC,MIN,B,,,0,2,2020,1.310137331551347,-0.226236229113082,-1.85,4.49,,,,0,2,Bot,,,,,488671,,,0.2651652050582841,-117.19967336739909,5.238861162954732,12.129481236012056,19.7747545450365,-35.35065431123381,3.41,1.61,,,,80.85300000000001,2146,6.262274426483249,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.23772750951675,,,,,,,,13,3,Curveball,2,0,2,0,0,2,2,0,Standard,Standard
CU,2020-08-09,81.8,-3.2225970402748736,5.2775250598607535,Jose Berrios,596748,621244,,swinging_strike,,,,,11,,R,R,R,KC,MIN,S,,,0,1,2020,1.4208189939456186,-0.21879083655856152,-0.93,3.29,,,,0,2,Bot,,,,,488671,,,2.423324254928546,-119.12264629606666,2.4960435251738886,13.051125288693935,23.087948279148826,-34.957936204953874,3.41,1.56,,,,81.661,2180,6.1722132898982,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.32778864610181,,,,,,,,13,2,Curveball,2,0,2,0,0,2,2,0,Standard,Standard
FF,2020-08-09,94.3,-2.753180320089409,5.483527264242916,Jose Berrios,596748,621244,,called_strike,,,,,5,,R,R,R,KC,MIN,S,,,0,0,2020,-0.6071228395189998,1.1984918012913308,0.01,2.47,,,,0,2,Bot,,,,,488671,,,8.553025045688479,-137.0394795670186,-4.8279210024982335,-9.470485950384269,28.66431244484109,-16.15870606930898,3.5,1.63,,,,94.68700000000001,1849,6.46813536546293,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.03186657053708,,,,,,,,13,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard
CH,2020-08-09,83.8,-3.0528854305766333,5.270334835655883,Jose Berrios,460086,621244,strikeout,swinging_strike,,,,,4,Alex Gordon strikes out swinging.  ,R,L,R,KC,MIN,S,2.0,,3,2,2020,-0.6599891631203283,0.6516111905318728,-0.44,2.44,,609275.0,,2,1,Bot,,,,,488671,,,7.363823906701592,-122.01655343193586,-1.5144280732954325,-7.897717968799973,20.349699438469948,-25.513051732930368,3.32,1.57,,,,84.634,1598,6.46060672064983,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.03939521535017,,,0.0,1.0,0.0,0.0,,9,9,Changeup,2,0,2,0,0,2,2,0,Infield shift,Standard
FF,2020-08-09,95.3,-2.8995540921911496,5.549001216595644,Jose Berrios,460086,621244,,foul,,,,,8,,R,L,R,KC,MIN,S,,,3,2,2020,-1.1126269164876388,1.294710755323554,-0.05,1.89,,609275.0,,2,1,Bot,,,,,488671,,,9.964862989150356,-138.3158251941328,-6.880565567892263,-16.472352702927974,29.902801787174486,-14.144774797029436,3.32,1.57,,,,95.348,2131,6.391291955626559,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.10870998037345,,,,,,,,9,8,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shift,Standard
CU,2020-08-09,83.5,-2.938476689949174,5.381118627595654,Jose Berrios,460086,621244,,ball,,,,,14,,R,L,R,KC,MIN,B,,,2,2,2020,1.1319343361882053,-0.008873613535715377,1.17,1.72,,609275.0,,2,1,Bot,,,,,488671,,,7.235800428875997,-121.33468581822694,-1.8911345776493675,9.539162586731935,26.14804311888066,-32.08346589874146,3.36,1.67,,,,83.219,2352,6.41130313279918,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.08869880320082,,,,,,,,9,7,Curveball,2,0,2,0,0,2,2,0,Infield shift,Standard
FF,2020-08-09,95.5,-2.9542273397719323,5.47473245556179,Jose Berrios,460086,621244,,ball,,,,,13,,R,L,R,KC,MIN,B,,,1,2,2020,-1.004150012905348,1.2590870944806845,-1.12,1.54,,609275.0,,2,1,Bot,,,,,488671,,,7.1189330327370755,-138.82685013065688,-7.629524111216982,-14.520051259349172,27.99954709511019,-14.370197217258005,3.37,1.65,,,,96.255,2228,6.55494176151933,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.94506017448066,,,,,,,,9,6,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shift,Standard
CU,2020-08-09,85.2,-3.0865380995361336,5.324289787590047,Jose Berrios,460086,621244,,foul,,,,,13,,R,L,R,KC,MIN,S,,,1,2,2020,1.036403812095125,-0.31600527233465425,-0.02,1.41,,609275.0,,2,1,Bot,,,,,488671,,,5.122363249540801,-123.98606366331688,-2.200590097472944,9.528527125019494,26.670804792372042,-35.16860599820312,3.32,1.57,2.0,76.5,-38.0,84.964,2335,6.304822336127829,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.195179599872176,,,,,,,,9,5,Curveball,2,0,2,0,0,2,2,0,Infield shift,Standard
CU,2020-08-09,83.6,-3.0019833832070537,5.45784940688282,Jose Berrios,460086,621244,,foul,,,,,14,,R,L,R,KC,MIN,S,,,1,2,2020,1.3522852393122289,-0.08156578639628742,0.71,2.38,,609275.0,,2,1,Bot,,,,,488671,,,5.87094677603472,-121.60127260602924,-0.48093885674921294,12.165784828886473,24.974406083565587,-33.108237841991055,3.32,1.57,7.0,68.6,-21.0,83.23899999999999,2363,6.1801338151701,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.319868120829895,,,,,,,,9,4,Curveball,2,0,2,0,0,2,2,0,Infield shift,Standard
FF,2020-08-09,93.8,-2.6872702384685474,5.684218033053866,Jose Berrios,460086,621244,,swinging_strike,,,,,3,,R,L,R,KC,MIN,S,,,1,1,2020,-0.7857599288011079,1.4180172914754006,0.28,2.92,,609275.0,,2,1,Bot,,,,,488671,,,9.410043730729775,-136.25395153001529,-4.5647213171186936,-11.832275944412768,29.36587906215373,-13.656964751022118,3.32,1.57,,,,93.848,2095,6.370087822966781,631421,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.129914113033216,,,,,,,,9,3,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shift,Standard
